,Open,High,Low,Close
2014-12-10,0.80128,0.80813,0.80026,0.80167
2014-12-09,0.80729,0.80887,0.80412,0.80678
2014-12-08,0.81208,0.81342,0.80334,0.81201
2014-12-07,0.81321,0.81646,0.81275,0.81340
2014-12-04,0.80738,0.81466,0.80694,0.80732
2014-12-03,0.81220,0.81316,0.80439,0.81191
2014-12-02,0.80723,0.81281,0.80691,0.80720
2014-12-01,0.80192,0.80673,0.80141,0.80192
2014-11-30,0.80399,0.80497,0.79962,0.80397
2014-11-27,0.80268,0.80443,0.80067,0.80244
2014-11-26,0.79965,0.80217,0.79866,0.79962
2014-11-25,0.80135,0.80357,0.79843,0.80124
2014-11-24,0.80412,0.80606,0.80135,0.80430
2014-11-23,0.80813,0.80813,0.80384,0.80808
2014-11-20,0.79722,0.80600,0.79572,0.79713
2014-11-19,0.79726,0.79956,0.79521,0.79740
2014-11-18,0.79783,0.79911,0.79548,0.79787
2014-11-17,0.80314,0.80314,0.79772,0.80328
2014-11-16,0.79863,0.80332,0.79517,0.79882
